nextgw,playerid,name,team_name,opponent_nextweek,probability_hit
17,415,João Filipe Iria Santos Moutinho,Wolves,Tottenham,0.21068644234963904
17,488,Nicolas Pépé,Arsenal,Man City,0.21001702763928495
17,116,Callum Hudson-Odoi,Chelsea,Bournemouth,0.20946191473117168
17,150,Richarlison de Andrade,Everton,Man Utd,0.20918930688937312
17,378,Arthur Masuaku,West Ham,Southampton,0.2084628267721038
17,421,Leandro Trossard,Brighton,Crystal Palace,0.20805959092281992
17,200,James Milner,Liverpool,Watford,0.2074313453311363
17,303,David McGoldrick,Sheff Utd,Aston Villa,0.2064629820610264
17,432,Mateo Kovacic,Chelsea,Bournemouth,0.20634907046653067
17,157,James McCarthy,Crystal Palace,Brighton,0.2059254512964137
17,98,Robbie Brady,Burnley,Newcastle,0.2052070460948707
17,308,Jack Stephens,Southampton,West Ham,0.2048768385235697
17,293,Jack O'Connell,Sheff Utd,Aston Villa,0.2037128713590772
17,465,Mahmoud Ahmed Ibrahim Hassan,Aston Villa,Sheff Utd,0.2025777406648593
17,433,James Justin,Leicester,Norwich,0.201464901875216
17,62,Simon Francis,Bournemouth,Chelsea,0.200428107356572
17,501,Oliver McBurnie,Sheff Utd,Aston Villa,0.19888251003533575
17,266,Miguel Almirón,Newcastle,Burnley,0.1974792408197789
17,252,Fabian Schär,Newcastle,Burnley,0.19700680460688966
17,66,Jack Simpson,Bournemouth,Chelsea,0.19692424819746734
17,207,John Stones,Man City,Arsenal,0.1965868299641522
17,455,Bjorn Engels,Aston Villa,Sheff Utd,0.19643603552238234
17,410,Diogo Jota,Wolves,Tottenham,0.1948665658217772
17,493,Adam Webster,Brighton,Crystal Palace,0.19150866982533352
17,54,Davy Pröpper,Brighton,Crystal Palace,0.19118474947455574
17,423,Chris Basham,Sheff Utd,Aston Villa,0.191146602333635
17,305,Ryan Bertrand,Southampton,West Ham,0.1909390536437393
17,478,Mason Holgate,Everton,Man Utd,0.1906718818613549
17,309,Matt Targett,Aston Villa,Sheff Utd,0.19005639045905254
17,61,Chris Mepham,Bournemouth,Chelsea,0.1880384542328854
17,406,Rúben Gonçalo Silva Nascimento Vinagre,Wolves,Tottenham,0.18678525306432714
17,138,James McArthur,Crystal Palace,Brighton,0.1854627556367214
17,139,Cheikhou Kouyaté,Crystal Palace,Brighton,0.1854405642679849
17,255,Paul Dummett,Newcastle,Burnley,0.18533342974826164
17,244,Frederico Rodrigues de Paula Santos,Man Utd,Everton,0.18382598684493567
17,445,Tyrone Mings,Aston Villa,Sheff Utd,0.1831614384455569
17,158,Morgan Schneiderlin,Everton,Man Utd,0.1829076735921004
17,376,Aaron Cresswell,West Ham,Southampton,0.18286891710048356
17,333,Davinson Sánchez,Tottenham,Wolves,0.18223330276858613
17,256,Javier Manquillo,Newcastle,Burnley,0.18183034909535495
17,271,Isaac Hayden,Newcastle,Burnley,0.18180959429167112
17,59,Nathan Aké,Bournemouth,Chelsea,0.1811796805626528
17,457,Sébastien Haller,West Ham,Southampton,0.18089393985233967
17,208,Nicolás Otamendi,Man City,Arsenal,0.18050739708449715
17,151,Gylfi Sigurdsson,Everton,Man Utd,0.17975862260739614
17,500,Allan Saint-Maximin,Newcastle,Burnley,0.17943984510926006
17,438,Moussa Djenepo,Southampton,West Ham,0.17940802664044744
17,69,Dominic Solanke,Bournemouth,Chelsea,0.1746529925857849
17,539,Jairo Riedewald,Crystal Palace,Brighton,0.17455366256360694
17,137,Jeffrey Schlupp,Crystal Palace,Brighton,0.17447216109617333
17,355,Adam Masina,Watford,Liverpool,0.1744211717514613
17,516,Aaron Mooy,Brighton,Crystal Palace,0.17277143573888987
17,363,Gerard Deulofeu,Watford,Liverpool,0.17076854994079402
17,141,Lucas Digne,Everton,Man Utd,0.16994162251480666
17,414,Rúben Diogo da Silva Neves,Wolves,Tottenham,0.16855301753920796
17,259,Ciaran Clark,Newcastle,Burnley,0.16686281121617627
17,522,Muhamed Bešić,Sheff Utd,Aston Villa,0.16599744097733615
17,504,Gabriel Teodoro Martinelli Silva,Arsenal,Man City,0.16482711457725713
17,221,Fernando Luiz Rosa,Man City,Arsenal,0.16413492014957648
17,511,Djibril Sidibé,Everton,Man Utd,0.1631720047555485
17,153,Theo Walcott,Everton,Man Utd,0.1623370990772245
17,357,Francisco Femenía Far,Watford,Liverpool,0.16169938611797915
17,289,Alexander Tettey,Norwich,Leicester,0.16139108061209906
17,453,Callum Robinson,Sheff Utd,Aston Villa,0.1600528067805664
17,440,José Ángel Esmorís Tasende,Man City,Arsenal,0.15982191238558632
17,537,Steven Alzate,Brighton,Crystal Palace,0.15963056290911826
17,17,Alex Iwobi,Everton,Man Utd,0.15932398323691158
17,568,Nathan Holland,West Ham,Southampton,0.15884313100069794
17,302,Oliver Norwood,Sheff Utd,Aston Villa,0.1583034265447845
17,407,Romain Saïss,Wolves,Tottenham,0.15812915559075266
17,154,Tom Davies,Everton,Man Utd,0.15770349587600765
17,350,Eric Dier,Tottenham,Wolves,0.15724194535267774
17,349,Moussa Sissoko,Tottenham,Wolves,0.1569943822344754
17,82,Jefferson Lerma,Bournemouth,Chelsea,0.15629902693009767
17,373,Etienne Capoue,Watford,Liverpool,0.15544713316474398
17,393,Robert Snodgrass,West Ham,Southampton,0.15541707413425768
17,520,Andy Carroll,Newcastle,Burnley,0.15498346560923004
17,224,Ashley Young,Man Utd,Everton,0.15271619744099826
17,525,Ismaïla Sarr,Watford,Liverpool,0.15165782886235465
17,476,Philip Billing,Bournemouth,Chelsea,0.1509355864434935
17,246,Andreas Pereira,Man Utd,Everton,0.15086302445664532
17,475,Dan Burn,Brighton,Crystal Palace,0.15070250690866452
17,467,Calum Chambers,Arsenal,Man City,0.15037710449504146
17,65,Diego Rico,Bournemouth,Chelsea,0.15006203581581398
17,14,Bernd Leno,Arsenal,Man City,0.14977939269480448
17,92,Matej Vydra,Burnley,Newcastle,0.1469607256928849
17,492,Arnaut Danjuma Groeneveld,Bournemouth,Chelsea,0.14638609836645308
17,50,Alireza Jahanbakhsh,Brighton,Crystal Palace,0.14608218594590205
17,528,Pedro Lomba Neto,Wolves,Tottenham,0.14488066589441653
17,15,Mesut Özil,Arsenal,Man City,0.1447971807787887
17,396,Mark Noble,West Ham,Southampton,0.14429303969254642
17,358,Craig Cathcart,Watford,Liverpool,0.1442095296750152
17,352,Oliver Skipp,Tottenham,Wolves,0.14419726169871885
17,569,Curtis Jones,Liverpool,Watford,0.14408572075371773
17,491,Marvelous Nakamba,Aston Villa,Sheff Utd,0.14236085634518136
17,430,Aaron Lennon,Burnley,Newcastle,0.14161001303884474
17,222,Ilkay Gündogan,Man City,Arsenal,0.14156083173006567
17,487,Patrick Cutrone,Wolves,Tottenham,0.13869031635941034
17,481,Axel Tuanzebe,Man Utd,Everton,0.13683028507781508
17,282,Mario Vrancic,Norwich,Leicester,0.1367357420069255
17,458,Frédéric Guilbert,Aston Villa,Sheff Utd,0.13670132948029626
17,509,Troy Parrott,Tottenham,Wolves,0.1363735185232909
17,279,Dennis Srbeny,Norwich,Leicester,0.13621057362971156
17,280,Tim Krul,Norwich,Leicester,0.13408099509899155
17,276,Jamal Lewis,Norwich,Leicester,0.13305914116054396
17,275,Christoph Zimmermann,Norwich,Leicester,0.13229475759229078
17,274,Maximillian Aarons,Norwich,Leicester,0.12923512885060262
17,81,Dan Gosling,Bournemouth,Chelsea,0.12899346486845098
17,3,Sead Kolasinac,Arsenal,Man City,0.12806529152205684
17,454,Sam Byram,Norwich,Leicester,0.12713257047337162
17,5,Sokratis Papastathopoulos,Arsenal,Man City,0.1245646257804943
17,4,Ainsley Maitland-Niles,Arsenal,Man City,0.1230833669680742
17,524,Ryan Sessegnon,Tottenham,Wolves,0.12244403892974128
17,79,Lewis Cook,Bournemouth,Chelsea,0.12037501540958187
17,368,Abdoulaye Doucouré,Watford,Liverpool,0.1190845157695742
17,273,Ben Godfrey,Norwich,Leicester,0.1180953876655463
17,489,Reiss Nelson,Arsenal,Man City,0.11652008958288013
17,515,Kieran Tierney,Arsenal,Man City,0.11416757106831983
17,369,Roberto Pereyra,Watford,Liverpool,0.11380974149221668
17,362,Troy Deeney,Watford,Liverpool,0.11356974021235985
17,284,Onel Hernández,Norwich,Leicester,0.1128724158336365
17,18,Granit Xhaka,Arsenal,Man City,0.1126390421997198
17,44,Glenn Murray,Brighton,Crystal Palace,0.11181897581692417
17,286,Kenny McLean,Norwich,Leicester,0.1117533753737181
17,145,Leighton Baines,Everton,Man Utd,0.11168371869909476
17,152,Bernard Anício Caldeira Duarte,Everton,Man Utd,0.11080008216291876
17,19,Lucas Torreira,Arsenal,Man City,0.10877805403893204
17,374,Nathaniel Chalobah,Watford,Liverpool,0.1072631989295516
17,364,Andre Gray,Watford,Liverpool,0.0873233203226028
